fips,county_name,state,year,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,wfh_rate
06013,"Contra Costa County, California",CA,2011,79135.0,,38.4,1447.586860065641,9.5,38.3,5.595302131857524
06013,"Contra Costa County, California",CA,2012,78187.0,10.2,38.6,1467.4354085272043,10.1,38.5,5.6388731121588265
06013,"Contra Costa County, California",CA,2013,78756.0,10.5,39.0,1486.6102501084488,10.4,38.6,5.74036247415243
06013,"Contra Costa County, California",CA,2014,79799.0,10.7,39.4,1508.1437631899394,9.8,38.7,5.903325927727331
06013,"Contra Costa County, California",CA,2015,80185.0,10.9,39.6,1528.8375836379894,8.8,38.8,5.832696260466317
06013,"Contra Costa County, California",CA,2016,82881.0,10.2,40.3,1545.376180904943,7.7,39.1,5.872643558335505
06013,"Contra Costa County, California",CA,2017,88456.0,9.8,40.7,1567.3490680388156,6.9,39.2,6.265548040802673
06013,"Contra Costa County, California",CA,2018,93712.0,9.1,41.7,1580.6962753633902,6.1,39.4,6.5826338416962695
06013,"Contra Costa County, California",CA,2019,99716.0,8.7,42.4,1593.2553990702008,5.3,39.7,6.633650271136126
06013,"Contra Costa County, California",CA,2020,103997.0,8.2,43.3,1600.978618524289,5.5,39.9,9.93238551222543
06013,"Contra Costa County, California",CA,2021,110455.0,8.2,44.1,1620.3041026377787,5.8,39.9,14.302050815123136
06013,"Contra Costa County, California",CA,2022,120020.0,8.3,44.5,1621.7059150906157,5.8,40.1,16.97547228477815
06013,"Contra Costa County, California",CA,2023,125727.0,8.3,44.9,1620.0460575593956,5.9,40.3,19.192092188097178
06019,"Fresno County, California",CA,2010,46430.0,,19.7,152.52963765504836,11.4,30.4,3.713392839370665
06019,"Fresno County, California",CA,2011,46903.0,,19.5,154.50886591211074,12.7,30.6,3.7194312904627913
06019,"Fresno County, California",CA,2012,45741.0,24.8,19.4,156.16938353912462,14.0,30.7,3.953784460284603
06019,"Fresno County, California",CA,2013,45563.0,26.0,19.6,157.69462956644446,14.5,30.9,4.028500959166895
06019,"Fresno County, California",CA,2014,45201.0,27.4,19.5,159.24521803986082,14.3,31.2,3.995553879438677
06019,"Fresno County, California",CA,2015,45233.0,26.8,19.4,160.57192026762965,13.2,31.4,4.160005772774706
06019,"Fresno County, California",CA,2016,45963.0,26.9,19.7,161.64788332673479,11.9,31.6,4.3771171822155335
06019,"Fresno County, California",CA,2017,48730.0,25.4,20.1,163.06706030814064,10.4,31.8,4.281694746307543
06019,"Fresno County, California",CA,2018,51261.0,24.1,20.7,164.16030993643747,9.4,32.0,4.288074341765617
06019,"Fresno County, California",CA,2019,53969.0,22.5,21.2,165.23291638016556,8.7,32.2,4.549279863731365
06019,"Fresno County, California",CA,2020,57109.0,20.8,22.0,166.18669863954702,8.9,32.4,5.633724767129636
06019,"Fresno County, California",CA,2021,61276.0,20.2,22.6,168.35943577309482,8.8,32.6,6.843637770590687
06019,"Fresno County, California",CA,2022,67756.0,19.5,23.4,169.22040761730153,8.6,32.8,8.214604226861493
06019,"Fresno County, California",CA,2023,71434.0,18.7,23.9,169.87024835429344,8.5,33.2,9.460999600740445
06085,"Santa Clara County, California",CA,2010,86850.0,,45.3,1347.2368955079608,7.8,35.8,4.540204819071613
06085,"Santa Clara County, California",CA,2011,89064.0,,45.5,1365.3286695520972,8.6,36.0,4.58964208858543
06085,"Santa Clara County, California",CA,2012,90747.0,9.7,46.0,1385.1871760474144,9.3,36.2,4.7282625573012345
06085,"Santa Clara County, California",CA,2013,91702.0,10.2,46.5,1403.6329162161408,9.7,36.4,4.675838461128451
06085,"Santa Clara County, California",CA,2014,93854.0,9.9,47.3,1426.3742715423627,8.8,36.6,4.64107968985669
06085,"Santa Clara County, California",CA,2015,96310.0,9.5,47.9,1446.9616229462993,7.7,36.8,4.577634394148156
06085,"Santa Clara County, California",CA,2016,101173.0,9.3,49.1,1460.0568204702404,6.6,36.8,4.716958382293622
06085,"Santa Clara County, California",CA,2017,106761.0,8.6,50.0,1480.326609267871,5.7,37.0,4.826976086021597
06085,"Santa Clara County, California",CA,2018,116178.0,7.9,51.3,1488.8264435156814,4.8,37.0,5.031493936710689
06085,"Santa Clara County, California",CA,2019,124055.0,7.5,52.4,1492.908284821127,4.3,37.1,5.033960695162553
06085,"Santa Clara County, California",CA,2020,130890.0,7.2,53.5,1490.5141725867566,4.2,37.2,9.736401333776143
06085,"Santa Clara County, California",CA,2021,140258.0,6.7,54.4,1496.434004294066,4.5,37.5,15.510252023593699
06085,"Santa Clara County, California",CA,2022,153792.0,6.9,55.3,1484.6679224589568,4.4,37.7,19.461220573143866
06085,"Santa Clara County, California",CA,2023,159674.0,6.9,55.9,1474.1852582790893,4.5,37.9,21.852307096811387
13015,"Bartow County, Georgia",GA,2010,49216.0,,16.5,212.29263317999866,7.2,36.1,2.18978102189781
13015,"Bartow County, Georgia",GA,2011,49060.0,,16.7,215.5220316010364,8.6,36.2,2.523124720502742
13015,"Bartow County, Georgia",GA,2012,49543.0,16.0,16.2,217.62920317535722,10.2,36.7,2.9061649508933853
13015,"Bartow County, Georgia",GA,2013,47197.0,17.1,15.9,218.7405346157953,11.3,36.7,3.1324146195326543
13015,"Bartow County, Georgia",GA,2014,48306.0,16.3,17.3,219.5881972242863,10.5,37.2,3.5267825965500386
13015,"Bartow County, Georgia",GA,2015,48893.0,15.8,17.8,220.81937813379125,8.8,37.4,4.015835817160019
13015,"Bartow County, Georgia",GA,2016,50565.0,14.8,18.5,222.13990137478237,7.7,37.4,5.061819482639121
13015,"Bartow County, Georgia",GA,2017,52393.0,14.2,19.4,223.62385570995556,6.0,37.5,5.278375616861236
13015,"Bartow County, Georgia",GA,2018,55452.0,13.2,19.5,225.79639972194923,5.6,37.9,5.670004464570445
13015,"Bartow County, Georgia",GA,2019,57423.0,14.0,18.6,228.6270262731827,4.7,38.1,5.705788635156665
13015,"Bartow County, Georgia",GA,2020,61226.0,12.6,19.8,231.9762741632873,5.8,38.2,6.789296969946649
13015,"Bartow County, Georgia",GA,2021,65559.0,12.0,19.8,235.05313689642173,5.6,38.2,8.009418068889927
13015,"Bartow County, Georgia",GA,2022,74812.0,10.8,21.0,238.4132801928051,5.5,38.2,8.99711343423311
13015,"Bartow County, Georgia",GA,2023,79431.0,10.1,22.9,242.21141882159645,4.6,38.0,10.221339387060159
13097,"Douglas County, Georgia",GA,2010,55852.0,,23.7,638.5593940181275,10.6,34.5,3.799931129476584
13097,"Douglas County, Georgia",GA,2011,54763.0,,24.2,651.9151785268165,12.3,34.8,4.536156900493322
13097,"Douglas County, Georgia",GA,2012,54526.0,13.4,24.8,660.164486504312,12.9,35.0,4.563646759187068
13097,"Douglas County, Georgia",GA,2013,52691.0,16.1,24.4,666.9697908443175,13.2,35.3,5.321126178839402
13097,"Douglas County, Georgia",GA,2014,52997.0,16.2,24.5,674.719443583927,11.5,35.6,4.944650709189522
13097,"Douglas County, Georgia",GA,2015,53881.0,16.4,26.0,682.1293307617743,10.5,35.9,5.13546166194992
13097,"Douglas County, Georgia",GA,2016,57384.0,15.2,26.1,690.938252605702,9.0,36.1,4.8563828102733
13097,"Douglas County, Georgia",GA,2017,59333.0,14.2,26.7,700.2768090017887,7.9,36.3,4.779096805776526
13097,"Douglas County, Georgia",GA,2018,62147.0,13.1,27.1,708.710989417302,6.9,36.4,5.3335127618534965
13097,"Douglas County, Georgia",GA,2019,63835.0,12.8,28.2,716.0859007284973,6.6,36.5,5.8290268897258475
13097,"Douglas County, Georgia",GA,2020,67651.0,11.5,28.1,724.8148777343632,6.7,36.6,7.4535882515932395
13097,"Douglas County, Georgia",GA,2021,67731.0,12.2,29.4,717.1051974137845,6.7,36.7,9.504015676726889
13097,"Douglas County, Georgia",GA,2022,76930.0,11.6,29.9,723.1760085540976,6.6,36.7,12.051285749311335
13097,"Douglas County, Georgia",GA,2023,80764.0,11.3,30.8,730.2011611987729,6.1,36.8,12.679456412149785
13113,"Fayette County, Georgia",GA,2010,82216.0,,41.5,541.4473684210526,5.6,41.4,6.78562708553756
13113,"Fayette County, Georgia",GA,2011,81498.0,,41.7,545.3022203947369,7.0,42.0,6.731066939129358
13113,"Fayette County, Georgia",GA,2012,81242.0,6.7,42.1,547.5174753289474,8.1,42.3,7.108819783921456
13113,"Fayette County, Georgia",GA,2013,79977.0,7.7,42.6,550.4985608552631,9.0,42.7,7.139730253694941
13113,"Fayette County, Georgia",GA,2014,79993.0,8.1,43.3,554.7388980263158,8.5,43.2,7.237773889860868
13113,"Fayette County, Georgia",GA,2015,79066.0,8.5,43.8,558.4652549342105,7.6,43.3,7.058967958423702
13113,"Fayette County, Georgia",GA,2016,81689.0,7.1,45.8,562.7826891447369,6.3,43.5,8.47738432671963
13113,"Fayette County, Georgia",GA,2017,84861.0,6.3,46.7,566.9510690789474,5.5,43.5,8.545903373692253
13113,"Fayette County, Georgia",GA,2018,87272.0,5.6,46.5,572.4146792763158,5.0,43.5,8.720818430060381
13113,"Fayette County, Georgia",GA,2019,90145.0,5.5,46.2,577.2152549342105,3.9,43.4,9.436694870035826
13113,"Fayette County, Georgia",GA,2020,93777.0,4.7,46.8,583.59375,4.2,43.4,11.813546149034178
13113,"Fayette County, Georgia",GA,2021,96084.0,5.4,46.2,605.6126644736842,4.1,43.2,12.928178840424154
13113,"Fayette County, Georgia",GA,2022,105910.0,5.3,47.2,612.9677220394736,3.9,43.2,15.549845647632955
13113,"Fayette County, Georgia",GA,2023,108986.0,5.5,48.1,620.3176398026316,3.7,43.3,17.49131468275736
13115,"Floyd County, Georgia",GA,2010,41066.0,,17.9,187.93239063103778,8.6,37.2,2.647343955852743
13115,"Floyd County, Georgia",GA,2011,43129.0,,18.1,188.26192451712498,10.4,37.4,2.5269668854190237
13115,"Floyd County, Georgia",GA,2012,41442.0,20.9,18.2,188.70522605436133,11.9,37.7,2.614715495277556
13115,"Floyd County, Georgia",GA,2013,40821.0,21.0,18.1,188.5934199144389,12.6,38.0,2.6388269548566483
13115,"Floyd County, Georgia",GA,2014,41046.0,21.4,18.6,188.5914584032122,12.1,38.1,2.643840636615884
13115,"Floyd County, Georgia",GA,2015,41549.0,21.3,18.6,188.6365731614265,10.9,38.0,3.820012264922322
13115,"Floyd County, Georgia",GA,2016,42955.0,19.8,19.8,188.69541849822778,9.3,38.3,4.42027891053718
13115,"Floyd County, Georgia",GA,2017,46096.0,18.1,20.5,189.22894955189278,7.5,38.3,4.755843837963529
13115,"Floyd County, Georgia",GA,2018,46367.0,19.1,20.4,189.9213630149212,6.3,38.5,4.8108108108108105
13115,"Floyd County, Georgia",GA,2019,48336.0,18.4,20.9,190.9903866334779,5.4,38.3,4.428870394704823
13115,"Floyd County, Georgia",GA,2020,50657.0,18.6,21.4,191.84560552832326,5.6,38.4,4.124259639792095
13115,"Floyd County, Georgia",GA,2021,52388.0,18.7,20.9,192.6400175751406,4.6,38.1,4.703970169945264
13115,"Floyd County, Georgia",GA,2022,57868.0,17.5,22.3,193.28927779118143,4.1,38.0,5.092494900471267
13115,"Floyd County, Georgia",GA,2023,62540.0,16.8,24.9,194.16018877584045,4.3,37.8,6.189295069426737
13185,"Lowndes County, Georgia",GA,2010,39096.0,,22.3,210.9971261304926,9.3,30.1,1.7478020703759145
13185,"Lowndes County, Georgia",GA,2011,38535.0,,22.4,215.5341797405272,10.9,29.9,2.0463673261225273
13185,"Lowndes County, Georgia",GA,2012,38348.0,23.4,22.3,220.67858715828808,12.4,29.8,2.177117109529625
13185,"Lowndes County, Georgia",GA,2013,37365.0,24.3,23.1,223.90440009733751,13.3,29.5,2.231401439339096
13185,"Lowndes County, Georgia",GA,2014,37248.0,25.3,23.0,226.27951548450545,13.1,29.4,2.6381083660269327
13185,"Lowndes County, Georgia",GA,2015,36834.0,26.5,23.5,227.66315594714013,13.0,29.4,3.0339549240982704
13185,"Lowndes County, Georgia",GA,2016,38915.0,25.0,23.9,229.06087414703995,11.0,29.9,2.949232828750901
13185,"Lowndes County, Georgia",GA,2017,39911.0,25.0,25.2,229.14735167595464,9.2,30.1,2.6457749958820624
13185,"Lowndes County, Georgia",GA,2018,41390.0,25.2,25.6,230.43647018838024,7.6,30.2,3.1198114174438865
13185,"Lowndes County, Georgia",GA,2019,42441.0,24.4,25.3,232.00915455143303,6.5,30.5,2.516503300660132
13185,"Lowndes County, Georgia",GA,2020,46113.0,22.7,26.2,234.1650594583289,5.8,30.6,2.6536175887971445
13185,"Lowndes County, Georgia",GA,2021,48703.0,22.9,26.4,236.1781758872494,5.6,30.7,3.606672246335909
13185,"Lowndes County, Georgia",GA,2022,52821.0,20.6,26.1,237.82728225259885,5.1,30.9,3.9951897381079635
13185,"Lowndes County, Georgia",GA,2023,55887.0,20.3,27.1,239.43214430082918,5.7,31.3,4.710498648242716
13217,"Newton County, Georgia",GA,2010,52361.0,,19.4,353.65809118931793,11.1,33.9,4.095595571815461
13217,"Newton County, Georgia",GA,2011,51691.0,,19.4,361.07580605104386,12.6,34.3,3.9939535652707905
13217,"Newton County, Georgia",GA,2012,51336.0,14.6,19.1,365.3964149537626,13.2,34.6,4.262869038607116
13217,"Newton County, Georgia",GA,2013,50580.0,15.2,19.4,368.1757753721641,13.8,34.9,4.764524384701859
13217,"Newton County, Georgia",GA,2014,49208.0,16.6,19.4,370.7140874494164,12.4,35.4,4.184738572994614
13217,"Newton County, Georgia",GA,2015,49179.0,17.1,20.2,374.88495420081523,11.8,35.8,3.7477705810569795
13217,"Newton County, Georgia",GA,2016,51068.0,17.0,19.8,379.47217717783525,10.6,36.1,3.968801766979569
13217,"Newton County, Georgia",GA,2017,52784.0,16.7,19.9,383.6393916816409,9.0,36.2,3.7609685660335446
13217,"Newton County, Georgia",GA,2018,53309.0,17.9,19.6,388.9534119297016,7.7,36.2,4.259263297930342
13217,"Newton County, Georgia",GA,2019,56316.0,15.5,19.8,394.73126762209466,6.6,36.4,4.748153263439848
13217,"Newton County, Georgia",GA,2020,59178.0,15.0,20.9,401.14461439569914,6.2,36.5,6.2969064616511075
13217,"Newton County, Georgia",GA,2021,64767.0,13.6,21.7,406.3563717111511,5.8,36.5,8.38198661061809
13217,"Newton County, Georgia",GA,2022,70732.0,13.4,22.6,413.79234781084284,6.6,36.4,9.90798773169756
13217,"Newton County, Georgia",GA,2023,73732.0,12.3,23.6,421.94416443879567,6.6,36.4,10.953775438336361
17031,"Cook County, Illinois",IL,2010,53942.0,,33.2,5474.336112736751,9.9,35.1,3.713697780791424
17031,"Cook County, Illinois",IL,2011,54598.0,,33.7,5485.04699304814,10.8,35.2,3.848628890377015
17031,"Cook County, Illinois",IL,2012,54648.0,16.4,34.3,5500.612216605092,11.5,35.3,3.9554262128130246
17031,"Cook County, Illinois",IL,2013,54548.0,16.9,34.7,5516.163682485525,12.2,35.5,4.029146295758931
17031,"Cook County, Illinois",IL,2014,54828.0,17.2,35.3,5532.519443300911,11.7,35.7,4.189564820378881
17031,"Cook County, Illinois",IL,2015,55251.0,17.1,35.8,5541.5846938440745,10.7,35.9,4.237110056437604
17031,"Cook County, Illinois",IL,2016,56902.0,16.7,36.5,5532.252756033005,9.7,36.1,4.396508801698102
17031,"Cook County, Illinois",IL,2017,59426.0,15.9,37.2,5543.857885318125,8.7,36.4,4.521654294151838
17031,"Cook County, Illinois",IL,2018,62088.0,15.1,38.0,5528.17201752093,7.8,36.6,4.72273434689331
17031,"Cook County, Illinois",IL,2019,64660.0,14.4,38.8,5501.245069724962,7.0,36.8,4.908025656617732
17031,"Cook County, Illinois",IL,2020,67886.0,13.7,40.0,5470.810972699478,7.0,37.0,7.801496764028226
17031,"Cook County, Illinois",IL,2021,72121.0,13.5,40.7,5572.280186723418,7.3,37.3,11.272171949249564
17031,"Cook County, Illinois",IL,2022,78304.0,13.4,41.3,5529.916067590407,7.1,37.5,14.161294881559009
17031,"Cook County, Illinois",IL,2023,81797.0,13.3,41.9,5488.055691074548,6.9,37.8,16.465334653594972
17037,"DeKalb County, Illinois",IL,2010,54002.0,,28.0,164.77095433975833,9.1,29.0,3.8900973994159953
17037,"DeKalb County, Illinois",IL,2011,54436.0,,28.2,165.81318693502837,10.2,29.1,4.073626438945137
17037,"DeKalb County, Illinois",IL,2012,53575.0,16.9,29.0,166.0286027905857,10.6,29.4,4.061208936665196
17037,"DeKalb County, Illinois",IL,2013,53375.0,19.0,29.8,166.0286027905857,10.6,29.6,3.6431376497835064
17037,"DeKalb County, Illinois",IL,2014,53771.0,18.8,29.9,166.18541286191052,10.3,29.8,3.463341645885287
17037,"DeKalb County, Illinois",IL,2015,54101.0,18.7,30.0,165.27623123624943,10.4,30.3,3.2683279162152403
17037,"DeKalb County, Illinois",IL,2016,56076.0,18.2,30.8,165.45521646917572,9.4,30.5,3.5702951443986035
17037,"DeKalb County, Illinois",IL,2017,58343.0,18.1,30.6,165.4789755708916,8.6,30.7,3.990577802410974
17037,"DeKalb County, Illinois",IL,2018,61086.0,16.5,31.4,165.04655991966257,7.4,31.0,4.4476468730259
17037,"DeKalb County, Illinois",IL,2019,63317.0,16.6,32.3,165.30949397865166,6.3,31.1,4.5486191691807845
17037,"DeKalb County, Illinois",IL,2020,62353.0,16.0,32.4,165.66112868404673,6.6,31.3,5.333942057105899
17037,"DeKalb County, Illinois",IL,2021,64019.0,15.6,33.2,159.85440422468508,7.4,31.4,6.0514851485148515
17037,"DeKalb County, Illinois",IL,2022,68617.0,15.4,34.1,159.48059435768852,7.0,31.8,6.158264831137962
17037,"DeKalb County, Illinois",IL,2023,69022.0,15.9,32.7,159.20498877778428,7.1,32.6,7.618785399622404
17097,"Lake County, Illinois",IL,2010,78948.0,,41.3,1571.5892645407946,7.7,36.1,5.931502778782984
17097,"Lake County, Illinois",IL,2011,79666.0,,41.5,1578.9041824649357,8.6,36.4,6.2042098944878274
17097,"Lake County, Illinois",IL,2012,79085.0,8.7,41.8,1580.8382963567426,9.1,36.7,6.352481364345107
17097,"Lake County, Illinois",IL,2013,77469.0,9.0,41.9,1582.67998755675,9.6,37.0,6.381644155805731
17097,"Lake County, Illinois",IL,2014,77873.0,9.4,42.7,1585.0942486035158,9.0,37.2,6.293241594260428
17097,"Lake County, Illinois",IL,2015,78026.0,9.6,43.2,1584.481102940845,7.9,37.6,6.122787176453144
17097,"Lake County, Illinois",IL,2016,79886.0,8.9,43.7,1584.463069244884,7.0,37.8,6.290502024384369
17097,"Lake County, Illinois",IL,2017,82613.0,8.5,44.2,1588.0382494691332,6.3,38.0,6.53630206588815
17097,"Lake County, Illinois",IL,2018,86244.0,8.3,45.0,1586.1063897893214,5.6,38.2,6.545385870806074
17097,"Lake County, Illinois",IL,2019,89427.0,7.9,45.3,1581.2688508478093,5.2,38.4,6.879674531774173
17097,"Lake County, Illinois",IL,2020,92654.0,7.6,46.1,1577.231557164562,5.3,38.5,9.730686674038399
17097,"Lake County, Illinois",IL,2021,97127.0,7.6,46.3,1610.5984031162227,5.5,38.5,12.581036768296936
17097,"Lake County, Illinois",IL,2022,104553.0,7.8,46.9,1607.6115722226982,5.0,38.7,14.733730274388975
17097,"Lake County, Illinois",IL,2023,108917.0,8.1,47.0,1604.7397061409245,5.1,38.9,17.30759095133081
17115,"Macon County, Illinois",IL,2010,44337.0,,20.5,190.70543735876095,8.3,40.5,1.8171257882509126
17115,"Macon County, Illinois",IL,2011,45987.0,,20.8,190.6933803670837,8.9,40.4,1.6801661474558671
17115,"Macon County, Illinois",IL,2012,46165.0,16.2,21.9,190.42812655018463,10.2,40.4,1.85231487269242
17115,"Macon County, Illinois",IL,2013,46559.0,17.6,22.3,189.918288044976,11.7,40.2,2.1663467420423146
17115,"Macon County, Illinois",IL,2014,46696.0,18.1,23.1,189.1793666979,11.9,40.5,2.4757443961191035
17115,"Macon County, Illinois",IL,2015,47176.0,18.4,22.9,188.0770131731246,10.5,40.6,2.5720722600025034
17115,"Macon County, Illinois",IL,2016,47477.0,18.7,22.8,186.71801796836246,10.1,40.7,2.999013620432748
17115,"Macon County, Illinois",IL,2017,49052.0,16.6,22.7,185.31079479689134,9.2,41.0,3.18407960199005
17115,"Macon County, Illinois",IL,2018,50444.0,16.2,22.5,183.45918536074518,8.2,41.3,3.199523475227094
17115,"Macon County, Illinois",IL,2019,50480.0,17.0,22.1,181.764316816403,7.6,41.1,2.91228146948778
17115,"Macon County, Illinois",IL,2020,53725.0,15.2,23.6,180.3174778151353,7.7,41.1,4.246798398098843
17115,"Macon County, Illinois",IL,2021,55954.0,15.3,23.5,179.70257123959652,8.1,40.8,5.254769921436588
17115,"Macon County, Illinois",IL,2022,59622.0,15.5,23.9,178.34357603483437,7.2,40.7,6.137420432486118
17115,"Macon County, Illinois",IL,2023,62449.0,14.6,24.1,176.70554759411343,7.1,40.9,7.475572678534129
18003,"Allen County, Indiana",IN,2010,48714.0,,26.1,534.507835082915,8.4,35.2,3.357403820219209
18003,"Allen County, Indiana",IN,2011,49767.0,,26.3,538.1424007302602,8.9,35.3,3.579392162418538
18003,"Allen County, Indiana",IN,2012,50030.0,14.4,26.4,541.5183325726457,9.3,35.4,3.9517997837169783
18003,"Allen County, Indiana",IN,2013,49370.0,15.3,26.3,545.1452913433744,9.7,35.5,3.9584413020409173
18003,"Allen County, Indiana",IN,2014,49124.0,15.5,26.6,549.2012779552716,9.0,35.6,4.06309140586492
18003,"Allen County, Indiana",IN,2015,49092.0,15.8,27.0,552.9484253765404,8.0,35.6,4.012017536524471
18003,"Allen County, Indiana",IN,2016,49574.0,15.2,27.4,556.1615700593337,7.0,35.6,4.14784973073919
18003,"Allen County, Indiana",IN,2017,51091.0,14.7,27.5,559.4812110147574,6.3,35.7,4.0462794656510574
18003,"Allen County, Indiana",IN,2018,53402.0,14.3,28.2,562.9332116233076,5.6,35.8,4.184164703472294
18003,"Allen County, Indiana",IN,2019,54857.0,13.3,28.5,566.8264110756124,4.9,35.9,4.184126098479565
18003,"Allen County, Indiana",IN,2020,57104.0,12.6,28.9,571.3068614027081,5.0,36.0,5.068474907331365
18003,"Allen County, Indiana",IN,2021,61456.0,12.3,29.9,580.9204320705918,5.0,36.1,6.1544149228251595
18003,"Allen County, Indiana",IN,2022,66222.0,12.0,30.5,586.4232466149399,4.8,36.1,7.268729554351906
18003,"Allen County, Indiana",IN,2023,68839.0,12.2,31.1,591.4970333181196,4.6,36.2,8.296462541412845
18039,"Elkhart County, Indiana",IN,2010,47258.0,,18.1,425.02499130971734,9.9,34.4,2.9019191181353343
18039,"Elkhart County, Indiana",IN,2011,47308.0,,17.9,426.66373032271713,10.9,34.6,2.6771599813485882
